Country,Property Type,Size Factor,Price Factor,Bathroom Factor,Building Age Factor,Density vs. Modernity Factor
Hungary,house,1.7781297007182832,-0.4563378834238477,-0.4678540981221339,-0.432697231339144,0.032135463694509
Hungary,house,1.9049055208944512,-1.3189269089110325,0.1467034093803775,0.3008524169508439,-0.1128206601080266
Hungary,house,1.8493349039865872,-1.0111576219477316,-0.0142254570463779,0.0354419469205816,-0.2190846195288221
Hungary,house,1.3341832435814591,-2.6685789695093685,0.0577465791206301,-2.806189414875535,-0.2023433079754101
Hungary,house,3.076224021104667,-1.6107951094026318,1.2151155696298253,1.2503989584242994,-1.3144235332138896
Hungary,house,1.468985400539763,-1.196515756358121,-0.5640087914889245,0.5836945056707387,0.8707527187613154
Hungary,house,2.857494039241706,-0.1646879147436571,0.0532498230058293,0.0115193862289907,-0.7422453130381935
Hungary,house,1.372570240332984,-1.2406730110160469,-0.3175825564334159,-0.9860567555214932,0.1387087243626485
Hungary,house,1.7387686666939226,-1.2897329305970495,-0.0395001211190473,0.1736955371855515,0.1642542097890723
Hungary,house,1.9066510937835464,-0.4710087953500111,-0.4660626489873115,-0.3460316765850394,0.1678722281149386
Hungary,house,3.438375728588964,-0.5697015524526092,0.7535512538992525,0.680567567401741,-1.3789285011399195
Hungary,house,1.9252245051905168,-0.2035126067392964,-0.5477756828477727,-0.5348524737541808,-0.0110224339362853
Hungary,house,1.7745322059097168,-2.3270920443889147,0.639527834018293,1.0485512606228535,0.0585049949653192
Hungary,house,0.8897452816955789,-1.4460147838747106,-0.4023875549994288,-0.2274668943452285,0.5433119340057069
Hungary,house,1.8728513235435025,-0.5118024045850512,-0.4586415081129675,-0.3357138312161294,0.1795146214637322
Hungary,house,2.3798354105035515,-0.5895932779761786,0.0622405553638658,0.0420635882889747,-0.5625964671954765
Hungary,house,1.6854516540952715,-0.186006378583261,-0.71189649824182,0.3282511927701262,0.5284343975472299
Hungary,house,1.2645430713896175,-1.4628600575368296,-0.510145524051387,0.5968515473179408,0.9248862031073376
Hungary,house,1.803386695519232,-0.6753090040252897,-0.3382608576520319,0.7725430363294713,0.4248164523506167
Hungary,house,1.9189720911301,-2.3295846430800418,0.7059734854169201,0.882292864681132,-0.0662122531681765
Hungary,house,1.4079924433769626,-1.349022704687136,-0.1045053737300834,0.0193948176866845,0.1151535007402327
Hungary,house,1.0699422062708204,-0.7784317809290874,-0.7266520342525254,-0.624725739935748,0.5261322478640285
Hungary,house,0.8740433754839502,-1.0684994361690594,-0.6497158963187231,-0.5241425431525287,0.5882611294565058
Hungary,house,2.142355388767331,-0.0726152038935431,-0.5124856749747321,-0.5014003270912606,-0.0988947169443667
Hungary,house,1.3293695502926124,-1.010277687729132,-0.4389138296768455,-0.289542212647329,0.382422240401409
Hungary,house,2.597930628798989,-1.2316187795443598,0.6346416645160402,0.6658042336871643,-0.8493767672709125
Hungary,house,1.571345780010128,-1.1824331008122608,-0.1984226103946158,-0.0104349060914175,0.2527771116519888
Hungary,house,2.59822421920215,-1.1067178691297592,0.5081058164586688,0.5690354446642636,-0.7156821534229749
Hungary,house,2.819450007161622,-0.3273863816448138,0.1354708208472966,0.1119329685727647,-0.7407879545852085
Hungary,house,2.1484144737696123,-0.2776120983337153,-0.3795244140320564,-0.3418118149150591,-0.1221559321746109
Hungary,house,1.9418464892706984,-2.3935727824368405,0.4024314564060369,0.8853717977226249,0.3309167093853172
Hungary,house,1.4606430871710072,-2.627837442580802,0.5564189530152841,-0.8396478672510557,-0.2555621878252632
Hungary,house,1.5023511657779374,-1.5333671469844994,-0.3293742785920407,0.9244227716671944,0.8359811178067265
Hungary,house,1.3925673937434628,-0.6693351184013216,-0.6201991927724477,-0.5100849338239445,0.387049579092374
Hungary,house,1.12503440212965,-1.8133759333900143,-0.0420598311402231,0.1959771997624757,0.3973066211370156
Hungary,house,1.0337829525453572,-1.2378966775419529,-0.3783094550309275,-0.2942946389687197,0.3001771559459996
Hungary,house,2.68618948616634,-0.8315019686167215,0.3818640621167262,0.4136397993950451,-0.7291223168702269
Hungary,house,0.8992407169420217,-1.1899484842847234,-0.5591924347602847,-0.4163614412397713,0.5644364104758508
Hungary,house,1.7445541828545952,-1.5840761257153153,0.3908022219850395,0.3007561909332921,-0.1882416233634951
Hungary,house,1.85997328666426,-1.280218650696896,0.0977831261016894,0.2438996084055425,-0.0880747574268875
Hungary,house,1.8519605995812072,-1.4766663100560808,0.281649319454835,0.3910181134607255,-0.2667314012715417
Hungary,house,1.0966922749551402,-0.9094980953666008,-0.6292009764199885,-0.508680773851784,0.500626648135616
Hungary,house,1.6896348546455249,-0.9646576818879165,-0.1944558460825438,-0.1003761290252351,0.0225737703486596
Hungary,house,2.000553692522718,-2.0657579974871183,0.1688502667106208,-0.4185664424213163,0.0926693976860819
Hungary,house,2.102317164248163,0.0029110712984999,-0.5820327678840338,-0.5833517636950792,-0.0727516962369012
Hungary,house,1.7334354757765555,-0.7130028959330909,-0.3298134095801309,-0.2649054687658248,0.0273124577207117
Hungary,house,2.375452022460041,-0.266540893631369,-0.199087945805567,-0.2085283488256818,-0.3893725105720854
Hungary,house,2.4273532254873045,-0.2404150411527488,-0.1873869199989115,-0.1966064783698854,-0.4108916773941383
Hungary,house,0.993611261752796,-1.7538337643955304,-0.1511961779758622,0.0702098094919201,0.464333198008154
Hungary,house,0.6639940204600273,-1.5143549865352983,-0.5802528958223859,-0.3178385846175922,0.8916452881269802
Hungary,house,1.168154656037214,-1.4460765310162105,-0.2509357469971336,-0.0569038184500472,0.4138950729138826
Hungary,house,1.0026366864809748,-1.541486508781555,-0.2806031243062797,-0.0857290956265832,0.4813159099430629
Hungary,house,1.9096616755210616,-1.515888884009321,0.3378392541697778,0.4561824764389812,-0.2974638346683782
Hungary,house,1.2241149985909026,-1.888491954157954,0.0593378802766129,0.3137780985883646,0.3437603594509046
Hungary,house,1.205850976924712,-0.8883839944071529,-0.5831903293169668,-0.4578797849478753,0.4519930816597323
Hungary,house,1.4383148375213604,-1.6073495139575082,0.0014208892328389,0.2953448488076433,0.2865672746818517
Hungary,house,1.7494431476170142,-2.135329500462464,0.7455643524841434,0.7870724834011144,-0.2311592841914899
Hungary,house,1.267815162097161,-1.2028573259446795,-0.3505782551439459,-0.1808065771932502,0.391827591312179
Hungary,house,1.6679673568664946,-1.943876187934908,-0.0172777424871023,0.6323037788154238,0.5604006564805022
Hungary,house,1.6975588690820542,-1.1771654909476466,-0.0557294660059535,0.0660658088975985,-0.002303395156004
Hungary,house,1.152651849390628,-0.949769814047817,-0.5219786772810209,0.5185329860164829,0.6855865196761738
Hungary,house,1.2366623687382714,-1.6477024571136198,-0.1682492143259138,-1.4013401391814726,0.0179625589857611
Hungary,house,1.78733628415085,-1.3505275253201878,-0.290036798945877,0.9599369732730408,0.7217491029134705
Hungary,house,2.2428179090544917,-0.0911818218390025,-0.3821400175941205,-0.4231034103085195,-0.310232419601819
Hungary,house,2.1428998510417925,-0.1176714480563928,-0.4836902847207713,-0.4668065578502433,-0.1036413607499998
Hungary,house,1.394583259192234,-1.9958759257167809,0.2973542073904285,0.5030426885885139,0.056874128181372
Hungary,house,1.396547939357954,-1.685331339209745,-0.3113199483541229,0.5902466459640073,0.7840099143020892
Hungary,house,1.664574911007884,-2.8696359312427577,0.3646039596920321,-2.4509542949126324,-0.3759684594352536
Hungary,house,1.4747039407367413,-2.602245343081009,0.1606320157588357,-1.4874737528758923,0.0256051770595429
Hungary,house,0.4839358748692782,-1.5457492889925966,-0.658319724393047,-0.4042460697833469,0.9722092100823856
Hungary,house,1.550069323478184,-1.6568651248086472,-0.225307093024878,1.047555093042007,0.8014839762963538
Hungary,house,0.9779765540078392,-1.1205896531692765,-0.5602433025289022,-0.4208782046323095,0.5347556000980702
Hungary,house,1.6178604937971437,-1.5179449227408282,0.1164788952258146,0.2763784768218233,0.0007553445468726
Hungary,house,1.752490502464135,-1.7397329197455074,0.3299839504093597,0.527480034169466,-0.0839429381713231
Hungary,house,1.1704420462468808,-1.5341783462882832,-0.5059483685999958,0.7859112616861739,1.0045111332837695
Hungary,house,1.999482511489348,-1.1318403448257603,0.1437671021820518,0.2191680821975207,-0.3009123779931456
Hungary,house,1.9688389813295888,-0.9768974378469076,0.029096125656168,0.0825829826001199,-0.2712157940996391
Hungary,house,1.4692433192278032,-1.4582851328879942,-0.0726249097608452,0.2650950060541173,0.3013901139684611
Hungary,house,0.7362214556816078,-0.939907964381678,-0.8060082080206992,-0.7063333179604938,0.6651486316980783
Hungary,house,1.98781249435262,0.1811084550775955,-0.7830894019057434,0.1701319016269836,0.4101715093870023
Hungary,house,1.4944777448014728,-1.2860834285490863,-0.0972812488118583,0.0245057024025288,0.0812303702963782
Hungary,house,0.7627479475956895,-1.936411522424854,-0.161265680156882,0.067644254096636,0.5534345428993733
Hungary,house,1.5282054571792745,-2.0479150791435248,0.3255560800753069,0.6212467405494185,0.1865131300710842
Hungary,house,1.1497399067058944,-1.3892490701568008,-0.2195116190081811,-0.1081882227963726,0.2311830120398235
Hungary,house,1.7197379300423732,-1.8075193409473804,0.3550482703100932,0.5589643098090883,-0.0754793550298549
Hungary,house,1.2683415189615277,-1.7099917523095085,-0.3893937757690888,0.0813943076121892,0.7408160423865626
Hungary,house,0.4766072148585485,-1.3329846440722362,-0.6985680600455086,-0.5664465828208488,0.7466206354834426
Hungary,house,2.002259043627818,-2.1383519132013302,0.2396424765754319,0.0867595571673765,0.184964328878378
Hungary,house,1.4527654308298932,-1.8731544579819752,-0.1858902712282991,0.3184148333303356,0.6388192582091414
Hungary,house,1.5320273291508286,-1.5742719790831494,0.1054270749535402,0.2666391366021685,0.0350347809718088
Hungary,house,1.5281449133922271,-2.5011135363268,0.1154640735769198,-1.724106237781536,-0.0321467105802658
Hungary,house,1.2702586256681925,-1.4318468169462923,-0.51981174711935,0.7050790790375209,0.9539875198016866
Hungary,house,1.804447925406152,-1.8580512280600996,0.2872752403174985,-0.637025809211455,-0.2096047196393211
Hungary,house,2.0757731608997427,-1.9155025599708837,0.1728749953037964,0.6038775825612105,0.3163438233320773
Hungary,house,1.7076811874272548,-1.1338808525382305,-0.0776031632678154,0.0393521860900264,-0.0026915815231565
Hungary,house,1.2101932255975765,-1.1648947681955628,-0.388822979625934,0.0758083892156177,0.4940601038420066
Hungary,house,1.6405162474998014,-1.8382944265125625,0.4779162355587644,0.1095687618284448,-0.2368989615936036
Hungary,house,0.961165983761619,-1.2436518943151031,-0.4915454860118381,-0.3375988386029734,0.5302962037315724
Hungary,house,1.6036502168939548,-2.3608672920758056,0.516642697198769,0.0072559880250496,-0.0804217125816742
Hungary,house,1.0782629087469726,-1.9040475642945651,0.0672397710644481,0.2394820546042804,0.2130649012197538
Hungary,house,1.3048069259925137,-1.6263921701742543,0.0148210077860923,0.1671061362548937,0.1354536010561166
Hungary,house,0.3205857000366043,-1.3135952019207893,-0.8940017687580822,-0.6808199627404677,1.0712913718653554
Hungary,house,0.5793459984266581,-1.8763119391833092,-0.3973410336668997,-0.0944542358929625,0.894892641537122
Hungary,house,1.7856385931227918,-2.348802795015141,0.6250904624115452,0.4303166503550118,-0.0921478765879299
Hungary,house,0.9937415263790546,-1.3020207129672874,-0.4369094067648291,-0.2732643971345249,0.5093331071368172
Hungary,house,2.150881339151532,-2.0252030728123533,0.7911806545533039,0.991198499992108,-0.4603827993353496
Hungary,house,1.011933426410681,-1.7176473914813932,-0.1641205494039685,0.0539157573219093,0.4594256182405568
Hungary,house,1.5699520034750356,-2.1387157375273875,0.3954305576894895,0.5233952978707005,0.1150551913919396
Hungary,house,1.060763721028756,-1.7125237368181294,-0.1408050956975033,0.0799266527572177,0.4372392427646747
Hungary,house,1.7676301372306,-2.358281440816248,0.5015562174809519,-1.8189147551576812,-0.5863603416600242
Hungary,house,1.5491279594281926,-1.6791059669631858,0.1036531542716465,0.3536223893243591,0.2135700817281624
Hungary,house,1.21784291900816,-1.4165497002977547,-0.24258937508261,-0.0489233699035634,0.3937436909905127
Hungary,house,0.8650204656847507,-1.3044450934839178,-0.6036985809256064,-0.3543301483319739,0.8191387113852466
Hungary,house,1.5886595298752382,-1.6705936079674504,0.0239790302505034,-1.424966028895056,-0.2052662298276287
Hungary,house,1.541903431233055,-1.085571629482277,-0.5876855254883988,0.6723026142744893,0.8765886069229152
Hungary,house,0.7121963123737394,-1.4393374052099903,-0.6014887791843884,-0.3453589417948774,0.8767215136182877
Hungary,house,0.6100947613648012,-1.1780658580899597,-0.7239609567985664,-0.6024887411874301,0.700023037125694
Hungary,house,0.5187896023477779,-1.557062478808288,-0.6322086156781352,-0.3742969346263789,0.9548801374345158
Hungary,house,0.5412279674290685,-1.1328647435534545,-0.8883222438244749,-0.683109793433918,0.986756647747042
Hungary,house,0.7965102693760076,-1.4587737565993923,-0.4450230458567498,-0.2748683218096162,0.585377137470327
Hungary,house,0.955611555814686,-1.7425659130737623,-0.1789895098977361,0.0383683439283959,0.4831200527488509
Hungary,house,1.12503440212965,-1.8133759333900143,-0.0420598311402231,0.1959771997624757,0.3973066211370156
Hungary,house,1.590525504752249,-2.1211576887752983,0.3784083358511979,0.2018721406383819,0.035580756412394
Hungary,house,0.9945354973772546,-1.8429311403149924,-0.4952681126618043,-0.7550712665114515,0.6828387498302765
Hungary,house,1.8225165004196435,-1.931848652364488,0.3472016416929536,-0.5056900730741662,-0.2110308422946391
Hungary,house,0.7515119402556861,-1.970877077377187,-0.2438937761704125,0.0828978187514405,0.8054350064439685
Hungary,house,1.0106086101377234,-1.5073971973381417,-0.2978300174309936,-0.1067677290008312,0.4810102004062107
Hungary,house,1.7451266874911795,-1.1480597014967684,-0.0482700030315769,0.0730677154215506,-0.0215111292754868
Hungary,house,1.001273130392435,-1.2214007690965798,-0.4838076672817882,-0.329954124195694,0.5138726879449578
Hungary,house,1.3792387422668968,-1.180112671251016,-0.2269832393967367,-0.1266532810374121,0.1453646616808513
Hungary,house,1.8805723624930364,-1.1921418833587207,0.0532749669096964,0.1895431640997643,-0.0888655363909907
Hungary,house,1.6517829877837245,-0.9634843802792864,-0.2157836626996665,-0.1244512587490166,0.0402851370539026
Hungary,house,1.8498820368858333,-2.4388676132704825,0.6998923026123652,0.2173751556112901,-0.2026544641658202
Hungary,house,1.6642745194785369,-1.9129286788887123,0.3141743376648864,0.6019420864076103,0.1367279141362772
Hungary,house,1.5914513376227426,-2.520919003004221,0.8351162236906646,-0.2995848069531074,-0.4828273844515032
Hungary,house,0.9767276949941368,-1.7402008846534425,-0.1690014583251781,0.0495029065592043,0.4735406851447273
Hungary,house,1.2436263625608113,-1.5418003816083048,-0.4613260160936496,0.8365298463757935,0.9697333279598862
Hungary,house,1.1352112618595032,-1.5556044082887903,-0.5149770847862134,0.7164712295770475,1.0044177875474656
Hungary,house,2.116615155954106,-1.840476344615317,0.7103059184368773,0.8320088784779054,-0.5649996803645843
Hungary,house,1.8622272020265973,-2.699199902281686,0.8986412436609353,0.936126573295086,-0.1196961044697211
Hungary,house,0.7772268444602264,-1.4825570932236467,-0.4404667325697636,-0.2685941482331634,0.5919685256072804
Hungary,house,1.4824247087473714,-1.6327979421512693,-0.2738975592257279,1.0519792093199258,0.84965939316895
Hungary,house,1.0334306496461545,-1.8293899330150332,-0.081749119241178,0.1520499426418181,0.4382888870007386
Hungary,house,1.7802894974270362,-2.085221598657024,0.4657223854913633,0.4190797289754963,-0.0203764497728256
Hungary,house,1.6402227344986011,-1.5394486701468069,0.1422422502538156,0.3064258071385962,-0.0117837154564404
Hungary,house,1.2766573360907767,-1.3261416857597064,-0.5831931776513658,0.6286209747271665,0.96155549587901
Hungary,house,1.4750365874196625,-1.7719817588008977,0.0400003150655575,-1.16084345403844,-0.1052335551254567
Hungary,house,1.3887454422842267,-1.2674604340521418,-0.1665631895733535,-0.0544124165768346,0.1322343299500706
Hungary,house,1.0197549733282347,-1.2479220441568335,-0.4022440593178997,0.7280046727725952,0.7319568751553513
Hungary,house,1.882539696239675,-1.035215607043637,0.0190502385443722,0.0740721814531643,-0.2369182732385032
Hungary,house,1.887994903837812,-1.6085203225309064,0.3846476977234908,0.513348319175243,-0.2966310149626461
Hungary,house,1.3753854980411726,-2.1923810710530547,0.5234846222246039,-0.4251163659175297,-0.292299653733359
Hungary,house,1.3817515201187045,-1.683645951947652,-0.337538223077389,0.2591300447041413,0.7193931779724141
Hungary,house,1.15553038230518,-2.126299532183338,0.1279844200286021,-0.3814103378252924,0.1656002787499778
Hungary,house,0.4839358748692782,-1.5457492889925966,-0.658319724393047,-0.4042460697833469,0.9722092100823856
Hungary,house,1.2356731922906767,-1.768395452067672,-0.32574487545074,0.9398048135108222,0.9364987513373836
Hungary,house,1.6018645759570131,-2.689304899959414,0.6892068188525534,-0.3856425852177911,-0.255672620540377
Hungary,house,1.401926681091777,-2.1304545574516043,0.3864725128524229,0.6098724895525924,0.0400389048507994
Hungary,house,0.6686893870310668,-1.4392079150496628,-0.5269145051732606,-0.3680318473260256,0.6467424940182332
Hungary,house,0.8308670443960529,-1.4823562449876877,-0.4114215237136973,-0.2358941055215647,0.5670554048848078
Hungary,house,0.5088488275941352,-1.154911734968194,-0.8919863288521724,-0.6861765908574794,0.9996083845379904
Hungary,house,1.3205622320839856,-1.113348472307416,-0.3011246052960776,-0.2133574249701051,0.1792973397884562
Hungary,house,1.1608581662302109,-1.284513187028374,-0.3570971318691717,-0.1842237700977507,0.4333997498773523
Hungary,house,1.5954455873440725,-1.613779568486494,0.1649065833790067,0.3355217985499112,0.0016164490011423
Hungary,house,1.0330080507503767,-1.1943251982329832,-0.4323588951106483,0.6312126849479599,0.7168094058072884
Hungary,house,0.6920215909929108,-1.16474243109999,-0.7861496065455229,-0.5665144501603789,0.9134852168900792
Hungary,house,0.7815559456195681,-1.46404359424885,-0.4498226469218801,-0.2800201971814701,0.5918026639002341
Hungary,house,1.1061938118955843,-1.260496823382681,-0.7174218116434905,0.4743022776390195,1.0473375578086437
Hungary,house,1.27819889367162,-1.5807021579311276,-0.4179173674869436,0.8872848392356141,0.9497835081317344
Hungary,house,1.0492191229889278,-1.8823835629355428,-0.4474157581164065,-0.8198893238662687,0.6248208996720693
Hungary,house,1.7268901134408077,-1.8011810948552949,0.3549288566144223,0.5585252386545806,-0.0781717111508437
Hungary,house,1.3747555300371903,-2.898564640848264,0.2594946620150212,-1.9649160628928064,-0.1008143056760276
Hungary,house,0.9705088196570996,-2.098397030697223,0.0541851868723701,0.3180627222153321,0.4407075658607718
Hungary,house,1.1294878689439662,-2.977772912723676,0.1419965119327559,-2.6964503585410826,-0.1380330713167656
Hungary,house,0.6573438656398854,-1.2561948027202752,-0.5941084952720537,0.5123309178543012,0.8995883968004625
Hungary,house,0.9432680615802532,-1.3680225000853123,-0.7380160668086035,0.4562773075702531,1.112345212441319
Hungary,house,1.0921774001268505,-1.5011114733146405,-0.2642868926883524,-0.1898983624466211,0.4150571589080778
Hungary,house,1.2027877112850822,-0.9415076819518472,-0.4965173410171978,0.60711158228406,0.6774388072869639
Hungary,house,0.8351106138042944,-1.5779506567378343,-0.4469653375933231,-0.164678085292895,0.8057640678182582
Hungary,house,1.082939629416275,-1.0977032476146658,-0.4663196700802126,0.5883237169684952,0.7032364840377936
Hungary,house,0.4772696538534959,-1.519172196916055,-0.6787558925668624,-0.4285378460846003,0.9779584198051188
Hungary,house,2.1763224623947712,-1.7329481355074134,0.6201577493153267,0.7845526556997964,-0.4430611294817608
Hungary,house,1.197479344120869,-1.2918982904860248,-0.2777727767439343,0.8702938050980871,0.6449609482697701
Hungary,house,2.108640374887698,-1.2707722833338546,0.2910105119354212,0.3916659326008933,-0.3655072441179056
Hungary,house,1.7545005732325276,-1.609945721657523,0.2489832544327907,0.4300222807453503,-0.0719332850511459
Hungary,house,0.9248705133407013,-1.1498825505622432,-0.5158595315034448,0.5953429962522608,0.7858389403138675
Hungary,house,1.461631215521362,-2.062181063510582,0.2333738893280285,-0.6276164598168977,-0.0562822009366139
Hungary,house,0.8893200992661345,-1.9551625584258017,-0.4815001725842249,-0.7341724391981961,0.7205520887599824
Hungary,house,1.1663271101733763,-2.704714878001184,0.4278775998938989,-1.282222199404937,-0.1980875817782144
Hungary,house,0.9510647893665158,-2.2835529999453024,0.0624085149425159,0.4428726210530652,0.6814947392175794
Hungary,house,0.7815559456195681,-1.46404359424885,-0.4498226469218801,-0.2800201971814701,0.5918026639002341
Hungary,house,1.2662714091142822,-2.1734389894642248,0.2625011772450607,0.5562682457722882,0.2957467423255251
Hungary,house,0.6413839920912393,-1.6989705451708434,-0.4757749744062879,-0.1913066770189559,0.8837427434398214
Hungary,house,1.3923569824969582,-1.8313632091294945,0.1920847263444203,0.3765853929827666,0.0743161964449134
Hungary,house,0.9700157690151796,-1.355074565866877,-0.4162546391586467,-0.2474540005671803,0.515070159111006
Hungary,house,2.010479418254961,-1.6660452862854336,0.4236810670859797,0.6294580477095252,-0.1965124954373597
Hungary,house,1.7445569165243622,-2.156535793065567,0.4400820974675496,-0.5108969436294232,-0.2258671899755147
Hungary,house,0.4442941833513325,-1.12226675460343,-0.9477432890299458,-0.7505369800001757,1.032870595468112
Hungary,house,1.019963602788902,-1.584147407520195,-0.3425137706120857,-0.0467500568609386,0.7192224693720074
Hungary,house,2.1341888908908118,-2.0965280563365,0.82721745552511,1.0352097357997825,-0.4597372015496816
Hungary,house,1.2848792116166268,-1.407871211450008,-0.5270255797523723,0.6958028797178053,0.9495827045786818
Hungary,house,1.129454756460395,-2.134493595150844,0.1634597336799798,0.4428590825393122,0.3632261154339001
Hungary,house,2.340420887538753,-3.680401194325774,1.210781340704056,-2.062069835428729,-0.914300306510083
Hungary,house,1.7419244547028163,-2.0695477495637875,0.3733651044302778,-0.7711177060847829,-0.2589655787428901
Hungary,house,1.5999680488790624,-2.0528842988547287,0.3540430072996842,0.4123591957384964,0.095330763047309
Hungary,house,0.5162085628092802,-2.0102173399705188,-0.3469794770237218,-0.0313034465029378,0.9108855669408464
Hungary,house,2.1067754408349804,-2.559751966057952,1.0413442268643829,1.368001457740829,-0.3304041108877608
Hungary,house,2.030017072348987,-1.512807835559203,0.4013453929793409,0.527553214534086,-0.3531002599531484
Hungary,house,1.330816720282355,-1.515175644721683,-0.0413810642445401,0.0984683364658754,0.1344555899035616
Hungary,house,1.7039845715661135,-2.402700600520773,0.2617395041194346,0.4258574932604279,0.3689069344110381
Hungary,house,1.8692864699838525,-2.525810630942692,0.7962281877275295,0.8727612565716185,-0.0913524179505648
Hungary,house,1.4511460497289588,-1.674751535202762,0.2714826097233216,-0.1307703054950532,-0.1325652778744677
Hungary,house,1.276672640395231,-1.1217674162454216,-0.7227202894096699,0.2807626076196055,0.9389336404938544
Hungary,house,0.2366611923920026,-1.0559243141601806,-1.102628376414918,-0.928151085537776,1.135999654776201
Hungary,house,1.4879173696080237,-1.1254158326834691,-0.2024757121126802,-0.1016822868912858,0.1003035496141869
Hungary,house,1.4280465457396132,-1.691378866286996,-0.3211536424450478,0.0367459768340468,0.6397730323675419
Hungary,house,0.9728059576010328,-1.884943119969764,-0.0795808963958145,0.1571614831387692,0.4609280897716409
Hungary,house,0.8589755229872277,-2.126601147736285,-0.0869502498799723,0.2671265407572251,0.7399529290368925
Hungary,house,0.1092399425812185,-1.5232309045869747,-0.7780264565955782,-0.6467849375079717,0.8984079218544472
Hungary,house,1.56288726851971,-2.120322513480083,0.4676017861029093,0.7007510012556193,-0.0337684684019988
Hungary,house,0.0752033032415144,-1.574260596732718,-0.8625754408752236,-0.6329008885184951,1.1593538397479992
Hungary,house,0.3035705536984052,-1.2875117455980654,-0.8214377144895894,-0.7070026283469307,0.8315873259319055
Hungary,house,0.1525792447788848,-1.6593199847054971,-0.7666918500546596,-0.5208325360872367,1.1149044958071033
Hungary,house,1.505251414910408,-2.458860108136572,0.4909015665575827,-0.6200426757493117,-0.1877820372971241
Hungary,house,1.7921195875117812,-2.874289355900493,0.4369123412110199,-2.3692991631946083,-0.435718033579468
Hungary,house,2.616664271002707,-1.3850081733655415,0.7418527718123041,0.7939136656216038,-0.8733824233745021
Hungary,house,1.4487735995220143,-1.864724703676209,0.2438688522351567,0.4365063627357488,0.0447653331445513
Hungary,house,1.621619128386761,-1.121093930381455,-0.521863501631307,0.7481365241688572,0.8359923485140311
Hungary,house,0.3956434213927954,-1.4570292747143387,-0.7624554869771649,-0.525783923723783,1.0220977828593465
Hungary,house,1.1189471865775098,-1.4239105475325722,-0.2917177556221426,-0.1038964808049629,0.4389784274329443
Hungary,house,1.92626481535998,-1.3047771365665324,0.2133349878533753,0.3058241246490095,-0.2841266501719435
Hungary,house,2.7207443791394845,-1.7913232648533886,1.055461430988477,1.1666169817408654,-0.962283695469416
Hungary,house,1.3022176728464507,-1.891839056426523,0.0218260057380395,-1.1755508227561011,-0.0368573085753152
Hungary,house,0.7124357280712306,-1.1833185467347953,-0.6649801349056718,-0.5358143611567431,0.6519287607261447
Hungary,house,0.7496667740427564,-1.2917063177045378,-0.5761736988014476,-0.4305946954329868,0.6238131228304362
Hungary,house,0.2698761546068509,-1.2051356817346897,-0.8918678444677965,-0.7902771734763572,0.8554649257269997
Hungary,house,0.2756836748604135,-1.843354639672854,-0.5833342368171361,-0.3054972944082635,1.0393284826343794
Hungary,house,1.3300882525787066,-2.3091259466768084,0.3248758693943001,-0.3920985385683743,0.0088983522947532
Hungary,house,1.398341030506177,-2.559809589692301,0.5410852533780663,0.2252485137966517,0.0381668237269993
Hungary,house,0.2471571846672816,-1.627630584375977,-0.7352998664323279,-0.4870031231035589,1.0741029876596726
Hungary,house,0.984207026244816,-1.7940436884468147,-0.1308767938022998,0.0950252521888685,0.464694253499362
Hungary,house,1.470945912202537,-1.4618204202747995,-0.3917091845479536,0.8507847404673209,0.8577144649936435
Hungary,house,1.2708652726823613,-1.0068473528837447,-0.472901078556855,-0.3279824554747234,0.4099583932299714
Hungary,house,2.123663281208552,-3.6195132705725865,1.4587358766530327,-1.2833744648029934,-1.0209623874819582
Hungary,house,1.5943444653021286,-2.876377878619714,0.7350250927011582,-1.5310910526209127,-0.557484499653703
Hungary,house,1.2308489832025713,-1.497001794207504,-0.1072439065412193,0.0234223422342199,0.1827352817060977
Hungary,house,0.9613201121611006,-1.891005748046191,0.0974047758619149,-1.1003434872277165,-0.1127739169940182
Hungary,house,1.076886460573586,-0.994204875859517,-0.5863930037650464,-0.4564009880216788,0.5013847963667497
Hungary,house,0.6051697520538822,-1.1876492164918966,-0.8188947966599067,-0.602290115081649,0.9515712967565102
Hungary,house,1.4822337989682972,-1.7342975470662685,0.1021830944399941,0.3546191295670632,0.2391594967884474
Hungary,house,1.5479404076661538,-1.5210267613196409,-0.3158073328628633,0.8788065581170381,0.8016885107130047
Hungary,house,1.0970279227942077,-1.7502038580381882,-0.0972491585070209,0.1307888012165816,0.4166249346184776
Hungary,house,0.2320915477887065,-1.31926089377968,-0.9385457960910129,-0.7307114256131897,1.111860415124004
Hungary,house,0.3473558030781973,-1.6007524387325716,-0.6978078783869908,-0.446072807386364,1.030209047127316
Hungary,house,0.978308816359676,-1.6455142449254545,-0.2280334429654681,-0.0215274567820126,0.4822490819988477
Hungary,house,2.354622056778407,-2.0434288430189635,1.0158104583721517,1.1340781466426584,-0.8172455486345627
Hungary,house,0.7824923548791787,-2.142963674227841,-0.1181957292121177,0.2327251333056726,0.7738720458454867
Hungary,house,0.8953423034556552,-1.6743990884608757,-0.254884288214519,-0.0503778415733397,0.5179329599783677
Hungary,house,1.8076129718089609,-1.6662694153477071,0.3774600113396038,0.5080289720377028,-0.2650272559129361
Hungary,house,1.0451299265604943,-1.61737086681816,-0.2094942901234449,-0.0020017693578191,0.4539959977525647
